back_office,channel,client_id,counter_type,date,inaccurate_time,no_wait_visit,office_id,office_name,program_id,service_count,status,welcome_time,latest_time,service_creation_duration_outlie,waiting_duration_outlier,prep_duration_outlier,serve_duration_outlier,hold_duration_outlier,serve_duration_per_service,serve_duration_per_visit,prep_duration_per_service,prep_duration_per_visit,waiting_duration_per_service,waiting_duration_per_visit,hold_duration_per_service,hold_duration_per_visit,visits_count,services_count,transactions_count,DateEntered,service_creation_duration_per_vi
Front Office,in-person,9657726,Counter,03MAY2022:00:00:00.000,No,Yes,112,Send Video2,ID Verification - 010,1,Finished,03MAY2022:15:58:29.000,03MAY2022:15:59:47.000,No,No,No,No,No,0.0008956829,0.0008956829,,,,,,,1,1,1,04MAY2022:04:30:12.637,2.6157416E-6
Front Office,in-person,1326756,,22FEB2019:00:00:00.000,No,Yes,14,Chilliwack,ICBC - 002,1,Finished,22FEB2019:11:26:22.000,22FEB2019:11:33:04.000,No,No,No,No,No,0.0027864235,0.0027864235,,,,,,,1,1,1,05MAR2021:14:29:34.340,0.0018716898
Front Office,in-person,8181062,Counter,14OCT2021:00:00:00.000,No,No,66,Port Alberni,ICBC - 009,1,Finished,14OCT2021:10:12:08.000,14OCT2021:11:16:56.000,No,No,No,No,No,0.0087456247,0.0087456247,0.0000378009,0.0000378009,0.0021541782,0.0021541782,0.03406699,0.03406699,1,1,1,15OCT2021:02:00:16.767,2.0833313E-6
Front Office,in-person,6504366,Counter,26MAY2021:00:00:00.000,No,No,12,Campbell River,ICBC - 002,1,Customer Left (at-prep),26MAY2021:15:27:53.000,26MAY2021:15:30:11.000,No,No,No,No,No,,,1.8634261E-6,1.8634261E-6,0.0014739352,0.0014739352,,,1,1,0,27MAY2021:02:00:13.337,0.0001171759
Front Office,in-person,5242537,Counter,16DEC2020:00:00:00.000,No,No,31,Fort St. John,VSTATS - 004,1,Finished,16DEC2020:12:10:02.000,16DEC2020:12:33:04.000,No,No,No,No,No,0.0146100698,0.0146100698,0.0003622569,0.0003622569,0.0006928125,0.0006928125,,,1,1,1,05MAR2021:14:31:00.220,0.0003302199
Back Office,back-office,6704356,Counter,15JUN2021:00:00:00.000,Yes,No,113,Send Video3,Other - 044,1,Inaccurate Time,15JUN2021:13:48:42.000,15JUN2021:13:50:44.000,No,No,No,No,No,,,,,,,,,1,1,1,16JUN2021:02:00:13.160,0.0013843982
Front Office,in-person,1203004,,08FEB2019:00:00:00.000,No,Yes,3,Atlin,ICBC - Autoplan - 015,1,Finished,08FEB2019:10:50:30.000,08FEB2019:11:03:45.000,No,No,No,No,No,0.0091058454,0.0091058454,,,,,,,1,1,1,05MAR2021:14:29:33.340,0.0000980093
Front Office,in-person,7727727,Counter,10SEP2021:00:00:00.000,No,Yes,13,Dease Lake,ID Verification - 010,1,Finished,10SEP2021:11:30:11.000,10SEP2021:11:32:09.000,No,No,No,No,No,0.0005341088,0.0005341088,,,,,,,1,1,1,11SEP2021:02:00:13.507,0.0008357755
Back Office,back-office,7080221,Counter,24JUL2021:00:00:00.000,No,Yes,112,Send Video2,ID Verification - 010,1,Finished,24JUL2021:14:23:37.000,24JUL2021:14:26:29.000,No,No,No,No,No,0.0019700578,0.0019700578,,,,,,,1,1,1,25JUL2021:02:00:12.550,0.0000206134
Back Office,back-office,5064588,Counter,20NOV2020:00:00:00.000,No,Yes,111,Victoria,ID Verification - 010,1,Finished,20NOV2020:10:02:14.000,20NOV2020:10:04:29.000,No,No,No,No,No,0.0009833797,0.0009833797,,,,,,,1,1,1,05MAR2021:14:30:45.683,0.0005733334
Back Office,back-office,6274587,Counter,29APR2021:00:00:00.000,No,Yes,113,Send Video3,ID Verification - 010,1,Finished,29APR2021:10:57:10.000,29APR2021:10:57:52.000,No,No,No,No,No,0.0004221181,0.0004221181,,,,,,,1,1,1,30APR2021:02:00:12.683,0.0000650347
Back Office,back-office,4278333,Counter,08JUL2020:00:00:00.000,No,Yes,40,Kamloops,Back Office - 021,1,Finished,08JUL2020:16:22:42.000,08JUL2020:16:23:57.000,No,No,No,No,No,0.0008298611,0.0008298611,,,,,,,1,1,1,05MAR2021:14:30:24.497,0.0000373727
Front Office,in-person,5092559,Counter,25NOV2020:00:00:00.000,No,No,65,Penticton,ICBC - 002,1,Finished,25NOV2020:09:11:06.000,25NOV2020:09:27:52.000,No,No,No,No,No,0.0039181137,0.0039181137,0.0000705903,0.0000705903,0.0072821877,0.0072821877,,,1,1,1,05MAR2021:14:30:47.683,0.0003760301
Front Office,in-person,3631027,Counter,30JAN2020:00:00:00.000,No,Yes,84,Squamish,VSTATS - 001,1,Finished,30JAN2020:14:10:59.000,30JAN2020:14:14:41.000,No,No,No,No,No,0.0025300926,0.0025300926,,,,,,,1,1,1,05MAR2021:14:30:08.543,0.000039919
Front Office,in-person,3216392,,07OCT2019:00:00:00.000,No,Yes,82,Sechelt,CTAX - 002,1,Finished,07OCT2019:11:49:55.000,07OCT2019:11:51:25.000,No,No,No,No,No,0.0009907292,0.0009907292,,,,,,,1,1,1,05MAR2021:14:29:57.777,0.0000583681
Back Office,back-office,8817669,Counter,23DEC2021:00:00:00.000,No,Yes,13,Dease Lake,Back Office - 016,1,Finished,23DEC2021:10:27:29.000,23DEC2021:10:41:56.000,No,No,No,No,No,0.009992836,0.009992836,,,,,,,1,1,1,24DEC2021:02:00:14.167,0.0000475694
Front Office,in-person,4690317,Counter,18SEP2020:00:00:00.000,No,Yes,55,Nanaimo,ICBC - 008,1,Finished,18SEP2020:14:19:50.000,18SEP2020:14:24:32.000,No,No,No,No,No,0.0032190161,0.0032190161,,,,,,,1,1,1,05MAR2021:14:30:36.120,0.0000466667
Front Office,in-person,5947894,Counter,18MAR2021:00:00:00.000,No,Yes,23,Dawson Creek,ICBC - 002,1,Finished,18MAR2021:14:33:05.000,18MAR2021:14:52:07.000,No,No,No,No,No,0.0131599884,0.0131599884,,,,,,,1,1,1,19MAR2021:02:00:12.510,0.0000568981
Back Office,back-office,6956580,Counter,12JUL2021:00:00:00.000,No,Yes,111,Send Video 1,ID Verification - 010,1,Finished,12JUL2021:14:53:10.000,12JUL2021:14:54:12.000,No,No,No,No,No,0.0006899422,0.0006899422,,,,,,,1,1,1,13JUL2021:02:00:12.930,0.0000312847
Back Office,back-office,3529410,Counter,02JAN2020:00:00:00.000,No,Yes,56,Nelson,Back Office - 011,1,Finished,02JAN2020:16:12:51.000,02JAN2020:16:29:01.000,No,No,No,No,No,0.0111064697,0.0111064697,,,,,,,1,1,1,05MAR2021:14:30:05.747,0.0001198264
Back Office,back-office,3017933,,20AUG2019:00:00:00.000,Yes,No,36,Grand Forks,SDPR - POC - 005,1,Inaccurate Time,20AUG2019:14:11:56.000,20AUG2019:14:25:34.000,No,No,No,No,No,,,,,,,,,1,1,2,05MAR2021:14:29:52.887,0.000141956
Front Office,in-person,5966905,Counter,22MAR2021:00:00:00.000,No,Yes,23,Dawson Creek,ICBC - 008,1,Finished,22MAR2021:14:09:35.000,22MAR2021:14:22:31.000,No,No,No,No,No,0.0089345491,0.0089345491,,,,,,,1,1,1,23MAR2021:02:00:10.980,0.0000431713
Front Office,phone,2191621,,17MAY2019:00:00:00.000,No,Yes,85,Salmon Arm,ICBC - 002,1,Finished,17MAY2019:11:14:43.000,17MAY2019:11:18:28.000,No,No,No,No,No,0.0024533102,0.0024533102,,,,,,,1,1,1,05MAR2021:14:29:42.353,0.0001486111
Front Office,in-person,8024619,Counter,21SEP2021:00:00:00.000,No,Yes,81,Trail,ID Verification - 010,1,Finished,21SEP2021:18:20:02.000,21SEP2021:18:20:37.000,No,No,No,No,No,0.0004116551,0.0004116551,,,,,,,1,1,1,22SEP2021:02:00:12.347,3.4953709E-6
Front Office,in-person,9208749,Counter,22FEB2022:00:00:00.000,No,Yes,42,Kelowna,MSP - 001,1,Finished,22FEB2022:12:09:05.000,22FEB2022:12:11:16.000,No,No,No,No,No,0.0014697916,0.0014697916,,,,,,,1,1,1,23FEB2022:02:00:12.293,0.0000430556
Back Office,back-office,9698959,Counter,10MAY2022:00:00:00.000,No,Yes,39,Houston,MSP - 001,2,Finished,10MAY2022:09:59:33.000,10MAY2022:11:19:02.000,No,No,No,No,No,0.0351798497,0.0636597574,,,,,0.0200198386,0.0206631832,1,1,1,11MAY2022:04:30:13.497,
Back Office,back-office,3411358,,26NOV2019:00:00:00.000,No,Yes,36,Grand Forks,SDPR - POC - 004,2,Finished,26NOV2019:15:35:54.000,26NOV2019:15:42:15.000,No,No,No,No,No,0.004408183,0.0072277198,,,,,,,1,1,6,05MAR2021:14:30:02.650,9.2476857E-6
Back Office,back-office,5534397,Counter,27JAN2021:00:00:00.000,No,Yes,85,Salmon Arm,Back Office - 007,1,Finished,27JAN2021:10:11:59.000,27JAN2021:10:15:33.000,No,No,No,No,No,0.0024144792,0.0024144792,,,,,,,1,1,1,05MAR2021:14:31:26.867,0.0000560764
Front Office,in-person,2534301,,21JUN2019:00:00:00.000,No,Yes,61,100 Mile House,MSP - 007,2,Finished,21JUN2019:12:04:00.000,21JUN2019:12:07:40.000,No,No,No,No,No,0.0025524884,0.0051603587,,,,,,,1,1,1,05MAR2021:14:29:46.370,0.0000641667
Front Office,in-person,9728195,Counter,13MAY2022:00:00:00.000,No,No,65,Penticton,VSTATS - 004,1,Finished,13MAY2022:11:45:47.000,13MAY2022:14:40:43.000,No,No,No,No,No,0.0116614932,0.0116614932,0.0002264004,0.0002264004,0.0122927893,0.0122927893,0.0970924199,0.0970924199,1,1,1,14MAY2022:04:30:13.260,0.0002154282
Back Office,back-office,9192094,Counter,17FEB2022:00:00:00.000,No,Yes,60,Oliver,Back Office - 002,1,Finished,17FEB2022:16:20:09.000,17FEB2022:16:28:02.000,No,No,No,No,No,0.0054773265,0.0054773265,,,,,,,1,1,1,18FEB2022:02:00:12.273,2.1296298E-6
Back Office,back-office,350169,,06NOV2018:00:00:00.000,No,No,66,Port Alberni,Back Office - 007,1,Finished,06NOV2018:08:50:04.000,06NOV2018:08:52:20.000,No,No,No,No,No,0.00149647,0.00149647,1.1574074E-8,1.1574074E-8,1.1574074E-8,1.1574074E-8,0,0,1,1,1,05MAR2021:14:29:25.650,0.0000750694
Back Office,back-office,4659568,Counter,15SEP2020:00:00:00.000,No,Yes,12,Campbell River,Back Office - 021,1,Finished,15SEP2020:11:42:44.000,15SEP2020:11:46:15.000,No,No,No,No,No,0.0024360649,0.0024360649,,,,,,,1,1,1,05MAR2021:14:30:35.183,4.2939819E-6
Front Office,in-person,9198090,Counter,18FEB2022:00:00:00.000,No,Yes,111,Send Video 1,Other - 044,1,Finished,18FEB2022:14:03:32.000,18FEB2022:14:11:00.000,No,No,No,No,No,0.0051769908,0.0051769908,,,,,,,1,1,1,19FEB2022:02:00:14.490,3.9351871E-6
Back Office,back-office,7691518,Counter,09SEP2021:00:00:00.000,No,Yes,113,Send Video3,ID Verification - 010,1,Finished,09SEP2021:13:12:51.000,09SEP2021:13:13:15.000,No,No,No,No,No,0.0002602315,0.0002602315,,,,,,,1,1,1,10SEP2021:02:00:13.680,0.0000202778
Back Office,back-office,4127429,Counter,12JUN2020:00:00:00.000,No,Yes,14,Chilliwack,Back Office - 021,1,Finished,12JUN2020:09:34:18.000,12JUN2020:09:34:46.000,No,No,No,No,No,0.0002929861,0.0002929861,,,,,,,1,1,1,05MAR2021:14:30:20.637,0.0000214236
Front Office,in-person,8840790,Counter,29DEC2021:00:00:00.000,No,Yes,19,Chetwynd,MSP - 005,2,Finished,29DEC2021:14:10:00.000,29DEC2021:14:14:39.000,No,No,No,No,No,0.0032358449,0.0077191433,,,,,,,1,1,1,30DEC2021:02:00:12.940,
Front Office,in-person,8019065,Counter,21SEP2021:00:00:00.000,No,Yes,61,100 Mile House,ID Verification - 007,2,Finished,21SEP2021:13:14:01.000,21SEP2021:13:19:41.000,No,No,No,No,No,0.0007828704,0.0070578242,,,,,,,1,1,1,22SEP2021:02:00:12.347,2.1064834E-6
Front Office,in-person,6349446,Counter,07MAY2021:00:00:00.000,Yes,No,19,Chetwynd,ICBC - 013,2,Inaccurate Time,07MAY2021:13:04:27.000,07MAY2021:14:00:14.000,No,No,No,No,No,,,,,,,,,1,1,1,08MAY2021:02:00:17.250,0.0001087963
Front Office,in-person,2494640,,14JUN2019:00:00:00.000,No,Yes,35,Golden,F&W - 001,2,Finished,14JUN2019:12:32:23.000,14JUN2019:12:35:17.000,No,No,No,No,No,0.0020136689,0.0032753705,,,,,,,1,1,1,05MAR2021:14:29:45.463,0.0000620486
Back Office,back-office,6752879,Counter,21JUN2021:00:00:00.000,No,Yes,56,Nelson,Back Office - 023,1,Finished,21JUN2021:10:50:55.000,21JUN2021:10:55:43.000,No,No,No,No,No,0.0033278703,0.0033278703,,,,,,,1,1,1,22JUN2021:02:00:12.970,0.0000157407
Back Office,back-office,6658613,Counter,10JUN2021:00:00:00.000,No,Yes,111,Send Video 1,ID Verification - 010,1,Finished,10JUN2021:11:48:38.000,10JUN2021:11:49:28.000,No,No,No,No,No,0.0005222569,0.0005222569,,,,,,,1,1,1,11JUN2021:02:00:12.247,0.0000515278
Front Office,,8529719,,17NOV2021:00:00:00.000,No,Yes,88,Terrace,,1,Customer Left (service-creation),17NOV2021:10:34:49.000,17NOV2021:10:34:51.000,No,No,No,No,No,,,,,,,,,1,1,0,18NOV2021:02:00:12.760,0.0000276852
Back Office,back-office,7578678,Counter,04SEP2021:00:00:00.000,No,Yes,111,Send Video 1,ID Verification - 010,1,Finished,04SEP2021:13:15:25.000,04SEP2021:13:15:57.000,No,No,No,No,No,0.0003435417,0.0003435417,,,,,,,1,1,1,05SEP2021:02:00:13.810,0.0000354051
Front Office,in-person,7709597,Counter,09SEP2021:00:00:00.000,No,Yes,97,Williams Lake,ID Verification - 010,1,Finished,09SEP2021:18:22:22.000,09SEP2021:18:23:01.000,No,No,No,No,No,0.0004531018,0.0004531018,,,,,,,1,1,1,10SEP2021:02:00:14.133,2.8587961E-6
Front Office,,4529695,,24AUG2020:00:00:00.000,No,Yes,56,Nelson,,1,Customer Left (service-creation),24AUG2020:15:11:51.000,24AUG2020:15:15:12.000,No,No,No,No,No,,,,,,,,,1,1,0,05MAR2021:14:30:31.137,0.0023297337
Back Office,back-office,8661195,Counter,03DEC2021:00:00:00.000,No,Yes,10,Burnaby,ID Verification - 011,1,Finished,03DEC2021:11:58:54.000,03DEC2021:11:59:19.000,No,No,No,No,No,0.0002434259,0.0002434259,,,,,,,1,1,1,04DEC2021:02:00:12.753,0.0000478356
Front Office,in-person,3408056,,26NOV2019:00:00:00.000,No,No,94,Victoria,BC Hydro - 001,1,Finished,26NOV2019:10:27:36.000,26NOV2019:10:32:04.000,No,No,No,No,No,0.0017892246,,,,,,,,1,1,1,05MAR2021:14:30:02.650,0.0012030671
Front Office,in-person,3701716,Counter,19FEB2020:00:00:00.000,No,Yes,12,Campbell River,ICBC - 008,2,Finished,19FEB2020:14:01:03.000,19FEB2020:14:11:02.000,No,No,No,No,No,0.0069343173,0.0125839468,,,,,,,1,1,1,05MAR2021:14:30:09.807,0.0004614699
Front Office,,7405482,,25AUG2021:00:00:00.000,No,Yes,112,Send Video2,,1,Customer Left (service-creation),25AUG2021:16:01:16.000,25AUG2021:16:01:25.000,No,No,No,No,No,,,,,,,,,1,1,0,26AUG2021:02:00:13.417,0.0001065394
Back Office,back-office,5522390,Counter,26JAN2021:00:00:00.000,No,Yes,14,Chilliwack,Back Office - 021,1,Finished,26JAN2021:09:37:22.000,26JAN2021:09:39:16.000,No,No,No,No,No,0.0012922107,0.0012922107,,,,,,,1,1,1,05MAR2021:14:31:25.667,0.000026956
Front Office,in-person,9111753,Counter,05FEB2022:00:00:00.000,No,Yes,18,Creston,ID Verification - 010,1,Finished,05FEB2022:08:42:05.000,05FEB2022:08:42:39.000,No,No,No,No,No,0.0003911227,0.0003911227,,,,,,,1,1,1,06FEB2022:02:00:11.960,1.6666672E-6
Front Office,in-person,2524531,,20JUN2019:00:00:00.000,No,No,17,Cranbrook,PTAX - 005,1,Finished,20JUN2019:14:10:49.000,20JUN2019:14:17:12.000,No,No,No,No,No,0.0041765855,0.0041765855,0.0000192477,0.0000192477,0.0000766898,0.0000766898,,,1,1,1,05MAR2021:14:29:46.137,0.0001617593
Back Office,back-office,7654908,Counter,08SEP2021:00:00:00.000,No,Yes,111,Send Video 1,ID Verification - 010,1,Finished,08SEP2021:14:58:48.000,08SEP2021:14:59:14.000,No,No,No,No,No,0.0002365972,0.0002365972,,,,,,,1,1,1,09SEP2021:02:00:13.943,0.0000642824
Front Office,in-person,4782438,Counter,05OCT2020:00:00:00.000,No,No,66,Port Alberni,SDPR - POC - 006,1,Finished,05OCT2020:13:01:50.000,05OCT2020:13:06:51.000,No,No,No,No,No,0.0020342476,0.0020342476,0.0000218056,0.0000218056,0.0013216204,0.0013216204,,,1,1,1,05MAR2021:14:30:38.497,0.0001082292
Back Office,back-office,6039040,Counter,31MAR2021:00:00:00.000,No,Yes,12,Campbell River,Back Office - 021,1,Finished,31MAR2021:11:34:21.000,31MAR2021:11:36:39.000,No,No,No,No,No,0.0015729166,0.0015729166,,,,,,,1,1,1,01APR2021:02:00:10.743,0.0000232292
Front Office,in-person,5981490,Counter,24MAR2021:00:00:00.000,No,No,12,Campbell River,ICBC - 002,1,Finished,24MAR2021:09:57:28.000,24MAR2021:10:12:03.000,No,No,No,No,No,0.0050898958,0.0050898958,0.0000173148,0.0000173148,0.0043559261,0.0043559261,,,1,1,1,25MAR2021:02:00:10.503,0.0006636459
Back Office,back-office,4149241,Counter,17JUN2020:00:00:00.000,No,Yes,67,Powell River,Back Office - 004,1,Finished,17JUN2020:08:31:04.000,17JUN2020:09:04:08.000,No,No,No,No,No,0.022876678,0.022876678,,,,,,,1,1,1,05MAR2021:14:30:21.120,0.0000899653
Back Office,back-office,5147011,Counter,03DEC2020:00:00:00.000,No,Yes,111,Victoria,ID Verification - 010,1,Finished,03DEC2020:09:25:55.000,03DEC2020:09:26:47.000,No,No,No,No,No,0.0005711227,0.0005711227,,,,,,,1,1,1,05MAR2021:14:30:52.410,0.0000312153
Front Office,phone,8099333,Counter,29SEP2021:00:00:00.000,No,Yes,46,Maple Ridge,VSTATS - 003,1,Finished,29SEP2021:10:48:47.000,29SEP2021:10:50:18.000,No,No,No,No,No,0.0009625463,0.0009625463,,,,,,,1,1,1,30SEP2021:02:00:12.253,0.0000866088
Front Office,in-person,8485735,Counter,12NOV2021:00:00:00.000,No,Yes,111,Send Video 1,ID Verification - 010,1,Finished,12NOV2021:09:12:48.000,12NOV2021:09:13:13.000,No,No,No,No,No,0.0002850926,0.0002850926,,,,,,,1,1,1,13NOV2021:02:00:13.580,2.0254624E-6
Front Office,in-person,807518,,31DEC2018:00:00:00.000,No,No,64,Port Hardy,VSTATS - 004,1,Finished,31DEC2018:11:17:36.000,31DEC2018:11:19:05.000,No,No,No,No,No,0.0004617592,0.0004617592,1.1574074E-8,1.1574074E-8,1.1574074E-8,1.1574074E-8,0,0,1,1,1,05MAR2021:14:29:29.743,0.0005614815
Front Office,in-person,4236610,Counter,02JUL2020:00:00:00.000,No,Yes,47,Mackenzie,VSTATS - 004,1,Finished,02JUL2020:13:25:12.000,02JUL2020:13:27:17.000,No,No,No,No,No,0.0013815626,0.0013815626,,,,,,,1,1,1,05MAR2021:14:30:23.510,0.0000601042
Back Office,back-office,7410028,Counter,25AUG2021:00:00:00.000,No,Yes,61,100 Mile House,ID Verification - 010,1,Finished,25AUG2021:17:53:58.000,25AUG2021:17:54:38.000,No,No,No,No,No,0.0004263773,0.0004263773,,,,,,,1,1,1,26AUG2021:02:00:13.620,0.0000286806
Front Office,in-person,6197067,Counter,21APR2021:00:00:00.000,No,Yes,68,Prince George,ICBC - 002,1,Finished,21APR2021:11:47:06.000,21APR2021:11:54:01.000,No,No,No,No,No,0.0044858796,0.0044858796,,,,,,,1,1,1,22APR2021:02:00:13.630,0.0003189583
Back Office,back-office,5736421,Counter,23FEB2021:00:00:00.000,Yes,No,112,Send Video2,Back Office - 021,1,Inaccurate Time,23FEB2021:16:11:16.000,23FEB2021:16:11:20.000,No,No,No,No,No,,,,,,,,,1,1,1,05MAR2021:14:31:41.627,0.0000239236
Front Office,in-person,9340303,Counter,14MAR2022:00:00:00.000,No,Yes,113,Send Video3,ID Verification - 010,1,Finished,14MAR2022:13:23:12.000,14MAR2022:13:23:26.000,No,No,No,No,No,0.0001605093,0.0001605093,,,,,,,1,1,1,15MAR2022:02:00:12.840,3.5416665E-6
Front Office,in-person,870599,,07JAN2019:00:00:00.000,No,No,66,Port Alberni,ICBC - 003,1,Finished,07JAN2019:13:03:02.000,07JAN2019:13:04:25.000,No,No,No,No,No,0.0001793403,0.0001793403,1.1574074E-8,1.1574074E-8,1.1574074E-8,1.1574074E-8,0,0,1,1,1,05MAR2021:14:29:30.307,0.000780544
Front Office,in-person,6570762,Counter,02JUN2021:00:00:00.000,No,Yes,97,Williams Lake,PTAX - 005,1,Finished,02JUN2021:09:38:02.000,02JUN2021:09:52:29.000,No,No,No,No,No,0.0099156369,0.0099156369,,,,,,,1,1,1,03JUN2021:02:00:12.890,0.0001160764
Front Office,in-person,1421896,,05MAR2019:00:00:00.000,No,Yes,86,Smithers,ICBC - 009,1,Finished,05MAR2019:14:29:14.000,05MAR2019:14:37:59.000,No,No,No,No,No,0.0055458331,0.0055458331,,,,,,,1,1,1,05MAR2021:14:29:35.480,0.0005222454
Back Office,back-office,7923885,Counter,16SEP2021:00:00:00.000,No,Yes,36,Grand Forks,Back Office - 004,1,Finished,16SEP2021:14:57:45.000,16SEP2021:16:33:01.000,No,No,No,No,No,0.0208333917,0.0208333917,,,,,0.0453245156,0.0453245156,1,1,1,17SEP2021:02:00:13.997,4.8726852E-6
Back Office,back-office,6929086,Counter,08JUL2021:00:00:00.000,No,Yes,112,Send Video2,Back Office - 009,1,Finished,08JUL2021:15:02:26.000,08JUL2021:15:25:57.000,No,No,No,No,No,0.0162978116,0.0162978116,,,,,,,1,1,1,09JUL2021:02:00:13.047,0.0000238194
Back Office,back-office,9196885,Counter,18FEB2022:00:00:00.000,No,Yes,25,Duncan,Back Office - 016,1,Finished,18FEB2022:12:42:43.000,18FEB2022:12:44:50.000,No,No,No,No,No,0.0014645718,0.0014645718,,,,,,,1,1,1,19FEB2022:02:00:14.490,2.9050918E-6
Front Office,in-person,4822886,Counter,22OCT2020:00:00:00.000,No,Yes,75,Quesnel,ICBC - 008,1,Finished,22OCT2020:09:48:37.000,22OCT2020:10:03:59.000,No,No,No,No,No,0.0106640626,0.0106640626,,,,,,,1,1,1,05MAR2021:14:30:41.510,3.425926E-6
Back Office,back-office,7128404,Counter,29JUL2021:00:00:00.000,No,Yes,112,Send Video2,Back Office - 021,1,Finished,29JUL2021:12:20:37.000,29JUL2021:12:25:00.000,No,No,No,No,No,0.0030243865,0.0030243865,,,,,,,1,1,1,30JUL2021:02:00:12.770,0.000018669
Front Office,in-person,9688617,Counter,09MAY2022:00:00:00.000,No,Yes,85,Salmon Arm,ICBC - 006,1,Finished,09MAY2022:09:05:42.000,09MAY2022:09:45:40.000,No,No,No,No,No,0.0181115624,0.0181355905,0.0000176273,0.0000176273,0.009019942,0.009019942,,,1,1,1,10MAY2022:04:30:17.673,0.0005794676
Front Office,in-person,8673233,Counter,06DEC2021:00:00:00.000,No,Yes,73,Queen Charlotte City,ID Verification - 010,1,Finished,06DEC2021:10:09:57.000,06DEC2021:10:10:27.000,No,No,No,No,No,0.0003397222,0.0003397222,,,,,,,1,1,1,07DEC2021:02:00:12.717,2.3726843E-6
Back Office,back-office,7087661,Counter,26JUL2021:00:00:00.000,No,Yes,40,Kamloops,Back Office - 009,1,Finished,26JUL2021:10:38:29.000,26JUL2021:11:08:45.000,No,No,No,No,No,0.0209490396,0.0209490396,,,,,,,1,1,1,27JUL2021:02:00:12.560,0.0000722917
Front Office,in-person,8106098,Counter,29SEP2021:00:00:00.000,No,Yes,92,Vanderhoof,ID Verification - 010,1,Finished,29SEP2021:15:09:00.000,29SEP2021:15:09:11.000,No,No,No,No,No,0.0001198148,0.0001198148,,,,,,,1,1,1,30SEP2021:02:00:12.457,2.5925924E-6
Front Office,in-person,9330446,Counter,02MAY2022:00:00:00.000,No,No,65,Penticton,ICBC - 002,1,Finished,02MAY2022:14:22:54.000,02MAY2022:14:40:24.000,No,No,No,No,No,0.0033803936,0.0033803936,0.0001437384,0.0001437384,0.0086289356,0.0086289356,,,1,1,1,03MAY2022:04:30:19.937,1.3425919E-6
Front Office,in-person,8738166,Counter,14DEC2021:00:00:00.000,No,No,81,Trail,Other - 057,1,Finished,14DEC2021:10:07:53.000,14DEC2021:10:12:13.000,No,No,No,No,No,0.0024715508,0.0024715508,0.0002053819,0.0002053819,0.0002457523,0.0002457523,,,1,1,1,15DEC2021:02:00:13.607,0.000090625
Back Office,back-office,7253729,Counter,12AUG2021:00:00:00.000,No,Yes,111,Send Video 1,ID Verification - 010,1,Finished,12AUG2021:15:12:45.000,12AUG2021:15:13:46.000,No,No,No,No,No,0.0006733449,0.0006733449,,,,,,,1,1,1,13AUG2021:02:00:14.023,0.0000346759
Front Office,,3975209,,13MAY2020:00:00:00.000,No,Yes,31,Fort St. John,,1,Customer Left (service-creation),13MAY2020:10:05:12.000,13MAY2020:10:05:20.000,No,No,No,No,No,,,,,,,,,1,1,0,05MAR2021:14:30:16.887,0.0000901273
Back Office,back-office,3585610,Counter,20JAN2020:00:00:00.000,Yes,No,55,Nanaimo,Back Office - 007,1,Inaccurate Time,20JAN2020:12:41:28.000,20JAN2020:12:41:38.000,No,No,No,No,No,,,,,,,,,1,1,1,05MAR2021:14:30:07.200,0.0000915394
Front Office,phone,3293119,,25OCT2019:00:00:00.000,No,Yes,33,Fort St. James,MSP - 005,1,Finished,25OCT2019:12:18:48.000,25OCT2019:12:21:20.000,No,No,No,No,No,0.0016146412,0.0016146412,,,,,,,1,1,1,05MAR2021:14:29:59.700,0.0001435764
Front Office,in-person,3815671,Counter,19MAR2020:00:00:00.000,No,Yes,32,Fort Nelson,Redirects - 003,2,Finished,19MAR2020:15:55:09.000,19MAR2020:15:55:20.000,No,No,No,No,No,0.000125544,0.0103958221,,,,,,,1,1,1,05MAR2021:14:30:12.823,0.0012664931
Front Office,in-person,9347968,Counter,15MAR2022:00:00:00.000,No,Yes,112,Send Video2,ID Verification - 010,1,Finished,15MAR2022:11:52:19.000,15MAR2022:11:53:03.000,No,No,No,No,No,0.0005015278,0.0005015278,,,,,,,1,1,1,16MAR2022:02:00:12.790,3.8194435E-6
Front Office,in-person,6666866,Counter,15JUN2021:00:00:00.000,No,Yes,75,Quesnel,ICBC - 009,1,Finished,15JUN2021:11:16:34.000,15JUN2021:11:26:18.000,No,No,No,No,No,0.0067438544,0.0067438544,,,,,,,1,1,1,16JUN2021:02:00:13.160,5.9722224E-6
Front Office,in-person,3002391,,16AUG2019:00:00:00.000,No,No,31,Fort St. John,ICBC - 008,1,Finished,16AUG2019:08:56:18.000,16AUG2019:09:26:36.000,No,No,No,No,No,0.0047298842,,0.0000185185,0.0000185185,0.0008494444,0.0008494444,,,1,1,1,05MAR2021:14:29:52.447,0.0002968055
Front Office,in-person,9033104,Counter,25JAN2022:00:00:00.000,No,Yes,111,Send Video 1,Other - 044,1,Finished,25JAN2022:09:32:49.000,25JAN2022:09:35:31.000,No,No,No,No,No,0.0018734606,0.0018734606,,,,,,,1,1,1,26JAN2022:02:00:13.410,3.3333345E-6
